algorithm,n_members,group_size,time,distance,groups,group_distances,gini-index
ACO,216,2,20.951660699996864,10.541666666666666,"[[80, 188], [8, 153], [58, 11], [14, 23], [54, 9], [16, 215], [136, 157], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 84], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [174, 10], [196, 109], [110, 189], [66, 132], [156, 86], [92, 15], [170, 209], [183, 123], [112, 140], [48, 85], [154, 213], [38, 95], [168, 0], [129, 21], [6, 39], [111, 171], [106, 42], [74, 34], [162, 133], [139, 22], [47, 185], [114, 120], [20, 103], [89, 4], [150, 50], [96, 148], [25, 35], [101, 72], [166, 32], [155, 180], [94, 159], [122, 60], [29, 173], [100, 204], [126, 78], [208, 206], [172, 169], [201, 59], [55, 116], [41, 141], [51, 7], [177, 104], [151, 98], [192, 17], [214, 65], [27, 160], [77, 49], [203, 67], [137, 44], [130, 108], [1, 152], [161, 71], [12, 73], [143, 68], [127, 167], [36, 121], [138, 212], [24, 81], [117, 64], [131, 197], [45, 124], [33, 125], [179, 191], [195, 144], [13, 105], [70, 76], [107, 184], [88, 99], [53, 5], [61, 198], [187, 194], [113, 19], [37, 199], [90, 26], [28, 193], [158, 178], [202, 52], [79, 119], [91, 46], [181, 134], [149, 165], [115, 63], [2, 87], [190, 147], [164, 31], [82, 93]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.125      0.125
 0.09722222 0.125      0.08333333 0.13888889 0.04166667 0.04166667
 0.         0.08333333 0.04166667 0.05555556 0.13888889 0.125
 0.125      0.08333333 0.08333333 0.09722222 0.08333333 0.125
 0.08333333 0.08333333 0.13888889 0.08333333 0.08333333 0.04166667
 0.125      0.08333333 0.08333333 0.13888889 0.08333333 0.13888889
 0.15277778 0.04166667 0.08333333 0.08333333 0.08333333 0.08333333
 0.04166667 0.08333333 0.16666667 0.13888889 0.08333333 0.125
 0.09722222 0.125      0.08333333 0.04166667 0.04166667 0.04166667
 0.125      0.08333333 0.08333333 0.08333333 0.04166667 0.05555556
 0.         0.13888889 0.04166667 0.08333333 0.13888889 0.08333333
 0.05555556 0.08333333 0.08333333 0.04166667 0.13888889 0.22222222
 0.04166667 0.13888889 0.08333333 0.08333333 0.09722222 0.04166667
 0.20833333 0.22222222 0.04166667 0.16666667 0.31944444 0.125
 0.16666667 0.16666667 0.20833333 0.09722222 0.55555556 0.08333333]",0.31427234556044
ACO,216,2,20.35880119999638,10.319444444444443,"[[80, 188], [8, 28], [58, 11], [14, 23], [54, 9], [16, 215], [136, 46], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 185], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [187, 194], [148, 96], [179, 191], [21, 31], [137, 44], [36, 121], [123, 183], [164, 189], [150, 50], [198, 184], [206, 208], [76, 70], [127, 167], [4, 89], [161, 212], [124, 88], [108, 130], [154, 213], [0, 63], [117, 64], [98, 151], [49, 77], [15, 32], [155, 10], [132, 12], [156, 158], [25, 85], [110, 129], [99, 140], [72, 101], [192, 17], [66, 204], [134, 181], [47, 84], [197, 131], [149, 78], [79, 125], [37, 199], [147, 190], [180, 115], [119, 33], [209, 170], [67, 203], [68, 143], [162, 107], [122, 60], [1, 152], [103, 166], [109, 196], [144, 195], [93, 82], [174, 13], [45, 157], [27, 165], [87, 39], [168, 34], [65, 5], [133, 48], [6, 2], [55, 116], [20, 61], [153, 193], [171, 111], [139, 22], [114, 120], [92, 160], [53, 214], [73, 100], [41, 141], [105, 178], [42, 106], [169, 172], [138, 112], [7, 51], [29, 173], [95, 38], [52, 202], [26, 90], [81, 24], [201, 59], [35, 177], [159, 94], [113, 19], [74, 126], [86, 91], [104, 71]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.08333333 0.04166667
 0.05555556 0.08333333 0.04166667 0.05555556 0.04166667 0.125
 0.08333333 0.08333333 0.08333333 0.04166667 0.04166667 0.08333333
 0.08333333 0.13888889 0.04166667 0.04166667 0.125      0.04166667
 0.08333333 0.08333333 0.08333333 0.15277778 0.04166667 0.08333333
 0.09722222 0.20833333 0.125      0.08333333 0.125      0.125
 0.125      0.08333333 0.08333333 0.18055556 0.16666667 0.09722222
 0.09722222 0.         0.08333333 0.04166667 0.04166667 0.08333333
 0.13888889 0.13888889 0.125      0.13888889 0.125      0.08333333
 0.08333333 0.08333333 0.125      0.18055556 0.125      0.18055556
 0.04166667 0.08333333 0.20833333 0.04166667 0.13888889 0.125
 0.08333333 0.125      0.08333333 0.13888889 0.18055556 0.08333333
 0.08333333 0.13888889 0.08333333 0.08333333 0.08333333 0.16666667
 0.15277778 0.05555556 0.04166667 0.04166667 0.13888889 0.08333333
 0.16666667 0.08333333 0.08333333 0.22222222 0.19444444 0.23611111]",0.2801851549037121
ACO,216,2,19.857802699989406,10.180555555555555,"[[80, 188], [8, 119], [58, 11], [14, 23], [54, 9], [16, 196], [136, 46], [43, 138], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 84], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [100, 204], [39, 87], [179, 191], [122, 153], [148, 96], [95, 38], [137, 44], [147, 190], [24, 81], [35, 25], [162, 133], [88, 124], [55, 116], [189, 164], [197, 131], [19, 113], [48, 85], [170, 209], [154, 213], [178, 93], [94, 159], [141, 28], [21, 31], [208, 206], [203, 67], [60, 115], [130, 108], [74, 34], [106, 42], [107, 184], [36, 121], [165, 41], [173, 51], [86, 13], [37, 199], [59, 201], [78, 126], [65, 5], [168, 0], [160, 92], [29, 111], [144, 195], [89, 4], [61, 198], [185, 47], [32, 166], [103, 15], [98, 151], [12, 132], [6, 101], [63, 152], [214, 181], [169, 172], [91, 125], [194, 187], [193, 171], [114, 120], [167, 127], [215, 109], [139, 22], [77, 49], [72, 2], [90, 26], [75, 129], [174, 158], [50, 150], [64, 117], [71, 161], [7, 66], [68, 143], [73, 82], [156, 105], [192, 17], [180, 155], [70, 76], [112, 140], [99, 10], [134, 79], [20, 212], [104, 177], [33, 1], [183, 123], [52, 202], [110, 149], [157, 45], [53, 27]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.13888889 0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.04166667 0.125
 0.05555556 0.125      0.04166667 0.05555556 0.04166667 0.09722222
 0.13888889 0.125      0.08333333 0.13888889 0.04166667 0.125
 0.08333333 0.08333333 0.08333333 0.04166667 0.04166667 0.125
 0.08333333 0.08333333 0.08333333 0.08333333 0.04166667 0.08333333
 0.04166667 0.09722222 0.08333333 0.13888889 0.05555556 0.125
 0.16666667 0.08333333 0.09722222 0.08333333 0.08333333 0.04166667
 0.13888889 0.13888889 0.125      0.08333333 0.08333333 0.13888889
 0.08333333 0.08333333 0.13888889 0.08333333 0.04166667 0.125
 0.125      0.125      0.08333333 0.125      0.08333333 0.09722222
 0.08333333 0.04166667 0.125      0.125      0.08333333 0.16666667
 0.04166667 0.16666667 0.08333333 0.08333333 0.04166667 0.08333333
 0.16666667 0.08333333 0.08333333 0.16666667 0.125      0.13888889
 0.04166667 0.         0.26388889 0.25       0.125      0.13888889
 0.18055556 0.04166667 0.04166667 0.125      0.125      0.26388889]",0.27674006451530636
ACO,216,2,20.097464099992067,10.458333333333334,"[[80, 188], [8, 119], [58, 11], [14, 23], [54, 9], [16, 196], [136, 157], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 135], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 88], [36, 121], [199, 37], [84, 47], [161, 71], [178, 64], [104, 133], [76, 70], [41, 141], [82, 81], [183, 123], [4, 89], [152, 168], [204, 100], [66, 131], [148, 96], [46, 45], [165, 149], [194, 187], [171, 180], [12, 132], [166, 32], [215, 109], [177, 35], [189, 110], [156, 86], [192, 17], [60, 115], [25, 85], [130, 108], [95, 38], [1, 31], [15, 208], [154, 213], [5, 53], [27, 160], [195, 144], [2, 172], [117, 174], [106, 42], [120, 114], [139, 22], [126, 78], [101, 72], [206, 65], [193, 201], [13, 105], [68, 143], [170, 209], [124, 77], [169, 98], [197, 24], [92, 79], [91, 125], [127, 167], [112, 140], [33, 19], [26, 90], [55, 116], [181, 214], [49, 150], [113, 61], [191, 179], [34, 74], [93, 173], [48, 107], [29, 111], [21, 129], [67, 203], [134, 7], [164, 99], [0, 63], [94, 159], [198, 184], [153, 122], [155, 10], [138, 212], [73, 51], [28, 103], [190, 147], [185, 6], [39, 50], [202, 52], [151, 87], [20, 162], [137, 44], [158, 59]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.16666667 0.05555556 0.09722222
 0.08333333 0.08333333 0.08333333 0.08333333 0.04166667 0.08333333
 0.04166667 0.04166667 0.08333333 0.13888889 0.04166667 0.13888889
 0.04166667 0.125      0.16666667 0.08333333 0.04166667 0.04166667
 0.08333333 0.125      0.16666667 0.09722222 0.08333333 0.125
 0.08333333 0.09722222 0.04166667 0.05555556 0.18055556 0.09722222
 0.04166667 0.04166667 0.125      0.08333333 0.125      0.09722222
 0.08333333 0.08333333 0.125      0.08333333 0.08333333 0.125
 0.08333333 0.08333333 0.08333333 0.04166667 0.27777778 0.125
 0.125      0.20833333 0.125      0.04166667 0.         0.125
 0.04166667 0.04166667 0.125      0.20833333 0.16666667 0.05555556
 0.09722222 0.16666667 0.13888889 0.125      0.125      0.04166667
 0.16666667 0.20833333 0.125      0.08333333 0.08333333 0.125
 0.15277778 0.         0.16666667 0.125      0.09722222 0.25
 0.08333333 0.04166667 0.125      0.11111111 0.04166667 0.27777778]",0.30285090168919365
ACO,216,2,20.295242299995152,10.624999999999996,"[[80, 188], [8, 125], [58, 11], [14, 23], [54, 9], [16, 215], [136, 157], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 194], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [214, 65], [82, 81], [96, 4], [105, 13], [44, 137], [191, 179], [204, 100], [37, 199], [78, 126], [59, 201], [53, 5], [189, 110], [106, 42], [47, 185], [152, 63], [147, 190], [198, 184], [88, 76], [27, 160], [1, 130], [154, 213], [166, 32], [171, 111], [149, 21], [177, 35], [64, 117], [85, 25], [67, 203], [114, 120], [158, 174], [180, 115], [132, 12], [99, 34], [197, 131], [38, 95], [89, 45], [7, 66], [127, 167], [112, 140], [165, 41], [144, 195], [33, 119], [90, 26], [156, 86], [178, 93], [116, 55], [212, 138], [173, 87], [68, 143], [22, 139], [155, 10], [103, 28], [113, 17], [50, 39], [91, 19], [168, 0], [172, 169], [161, 71], [134, 181], [121, 36], [151, 98], [187, 6], [72, 101], [202, 52], [49, 77], [193, 153], [159, 94], [79, 92], [15, 208], [164, 150], [51, 73], [129, 46], [104, 133], [2, 74], [29, 192], [141, 70], [170, 209], [148, 84], [48, 107], [31, 108], [122, 60], [124, 61], [183, 123], [109, 196], [206, 24], [162, 20]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.09722222 0.04166667
 0.04166667 0.08333333 0.04166667 0.05555556 0.04166667 0.09722222
 0.08333333 0.08333333 0.04166667 0.09722222 0.08333333 0.08333333
 0.125      0.09722222 0.08333333 0.08333333 0.125      0.125
 0.04166667 0.08333333 0.08333333 0.125      0.16666667 0.04166667
 0.09722222 0.04166667 0.08333333 0.08333333 0.         0.04166667
 0.19444444 0.08333333 0.05555556 0.125      0.16666667 0.04166667
 0.         0.125      0.08333333 0.08333333 0.04166667 0.08333333
 0.125      0.04166667 0.         0.20833333 0.08333333 0.125
 0.15277778 0.125      0.08333333 0.08333333 0.16666667 0.13888889
 0.08333333 0.08333333 0.125      0.05555556 0.08333333 0.25
 0.08333333 0.04166667 0.08333333 0.125      0.08333333 0.20833333
 0.09722222 0.27777778 0.16666667 0.23611111 0.08333333 0.13888889
 0.18055556 0.08333333 0.04166667 0.23611111 0.13888889 0.18055556
 0.13888889 0.30555556 0.04166667 0.125      0.29166667 0.11111111]",0.32480605949544905
ACO,216,2,20.17710130001069,10.430555555555554,"[[80, 188], [8, 28], [58, 11], [14, 23], [54, 9], [16, 215], [136, 46], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 149], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [185, 47], [178, 93], [71, 161], [20, 162], [127, 167], [144, 195], [123, 183], [49, 77], [109, 72], [199, 94], [45, 89], [151, 98], [119, 33], [101, 114], [63, 0], [110, 189], [180, 115], [130, 108], [147, 190], [198, 61], [143, 87], [100, 204], [111, 171], [36, 121], [196, 34], [120, 50], [104, 133], [137, 44], [4, 96], [76, 70], [39, 6], [138, 212], [25, 35], [177, 85], [160, 184], [132, 12], [191, 179], [170, 209], [15, 32], [194, 187], [201, 59], [165, 41], [172, 169], [74, 2], [42, 106], [193, 153], [81, 82], [150, 38], [5, 65], [140, 112], [214, 181], [125, 155], [73, 51], [67, 203], [141, 27], [164, 157], [64, 117], [206, 208], [129, 21], [192, 17], [31, 1], [154, 213], [113, 19], [173, 116], [107, 48], [91, 86], [126, 78], [24, 197], [122, 60], [10, 174], [124, 95], [168, 152], [66, 7], [92, 79], [29, 37], [13, 105], [166, 103], [159, 84], [53, 134], [99, 88], [131, 158], [22, 139], [202, 52], [26, 90], [68, 148], [55, 156]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.08333333 0.125
 0.08333333 0.11111111 0.04166667 0.08333333 0.04166667 0.08333333
 0.125      0.08333333 0.125      0.08333333 0.08333333 0.08333333
 0.125      0.09722222 0.         0.04166667 0.09722222 0.13888889
 0.09722222 0.04166667 0.08333333 0.05555556 0.125      0.08333333
 0.08333333 0.04166667 0.04166667 0.04166667 0.125      0.
 0.125      0.13888889 0.08333333 0.04166667 0.05555556 0.04166667
 0.08333333 0.08333333 0.08333333 0.125      0.08333333 0.13888889
 0.08333333 0.125      0.04166667 0.13888889 0.04166667 0.
 0.125      0.125      0.16666667 0.04166667 0.13888889 0.13888889
 0.04166667 0.08333333 0.125      0.125      0.18055556 0.04166667
 0.08333333 0.125      0.13888889 0.19444444 0.08333333 0.125
 0.13888889 0.125      0.125      0.13888889 0.16666667 0.20833333
 0.16666667 0.08333333 0.13888889 0.375      0.18055556 0.22222222
 0.125      0.125      0.04166667 0.04166667 0.16666667 0.18055556]",0.2980325298356086
ACO,216,2,20.109708199976012,10.402777777777779,"[[80, 156], [8, 119], [58, 11], [14, 23], [54, 9], [16, 215], [136, 157], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 185], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [151, 98], [181, 134], [100, 204], [149, 165], [144, 195], [159, 94], [67, 203], [88, 76], [180, 115], [170, 209], [22, 199], [147, 190], [194, 187], [41, 141], [198, 184], [89, 4], [206, 208], [166, 32], [34, 74], [64, 117], [125, 155], [25, 85], [197, 131], [12, 132], [0, 63], [212, 138], [121, 36], [169, 68], [116, 55], [49, 77], [35, 26], [107, 48], [126, 78], [37, 130], [191, 179], [127, 167], [172, 2], [29, 173], [15, 92], [108, 79], [196, 109], [53, 5], [17, 113], [90, 133], [21, 31], [158, 174], [152, 1], [137, 44], [19, 33], [161, 71], [101, 72], [61, 28], [213, 154], [139, 171], [140, 112], [114, 120], [87, 143], [150, 50], [24, 81], [123, 183], [153, 193], [39, 6], [162, 20], [202, 52], [99, 189], [168, 188], [38, 95], [73, 82], [105, 13], [177, 104], [106, 42], [214, 65], [160, 27], [84, 47], [201, 59], [124, 45], [66, 7], [96, 148], [70, 110], [178, 93], [103, 192], [10, 91], [122, 60], [46, 129], [164, 111], [86, 51]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.08333333 0.125
 0.04166667 0.16666667 0.08333333 0.08333333 0.04166667 0.08333333
 0.         0.04166667 0.09722222 0.09722222 0.08333333 0.08333333
 0.08333333 0.08333333 0.08333333 0.08333333 0.09722222 0.04166667
 0.125      0.09722222 0.08333333 0.04166667 0.125      0.
 0.05555556 0.09722222 0.04166667 0.08333333 0.09722222 0.13888889
 0.08333333 0.20833333 0.05555556 0.04166667 0.125      0.15277778
 0.13888889 0.18055556 0.125      0.04166667 0.08333333 0.08333333
 0.08333333 0.08333333 0.125      0.04166667 0.125      0.08333333
 0.08333333 0.125      0.04166667 0.08333333 0.         0.08333333
 0.09722222 0.08333333 0.13888889 0.04166667 0.125      0.125
 0.11111111 0.04166667 0.16666667 0.29166667 0.05555556 0.08333333
 0.08333333 0.13888889 0.08333333 0.09722222 0.125      0.08333333
 0.08333333 0.13888889 0.16666667 0.04166667 0.16666667 0.125
 0.20833333 0.23611111 0.13888889 0.23611111 0.25       0.26388889]",0.30347004729046817
ACO,216,2,20.329331399989314,9.930555555555555,"[[80, 156], [8, 125], [58, 11], [14, 23], [54, 9], [16, 196], [136, 157], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 185], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [147, 190], [27, 160], [191, 179], [154, 213], [121, 36], [2, 172], [0, 63], [15, 32], [206, 208], [180, 115], [12, 132], [100, 204], [123, 183], [98, 151], [90, 26], [153, 122], [46, 148], [76, 70], [45, 89], [81, 82], [34, 74], [67, 203], [133, 104], [184, 198], [117, 64], [137, 44], [94, 159], [209, 170], [152, 1], [108, 130], [189, 110], [5, 53], [37, 199], [168, 162], [87, 143], [106, 42], [47, 84], [181, 214], [131, 66], [51, 7], [33, 119], [138, 212], [50, 150], [22, 139], [31, 21], [158, 174], [124, 88], [91, 60], [79, 103], [52, 202], [6, 39], [72, 101], [24, 197], [55, 116], [19, 113], [61, 28], [112, 140], [17, 111], [167, 127], [107, 48], [92, 192], [171, 193], [77, 49], [96, 4], [73, 134], [59, 201], [215, 109], [149, 165], [41, 141], [38, 95], [166, 71], [35, 25], [105, 188], [10, 155], [187, 194], [126, 78], [85, 177], [29, 173], [129, 164], [144, 195], [65, 20], [68, 169], [86, 13], [178, 93], [99, 161], [120, 114]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.09722222 0.125
 0.05555556 0.04166667 0.05555556 0.125      0.125      0.08333333
 0.08333333 0.         0.04166667 0.04166667 0.04166667 0.08333333
 0.04166667 0.125      0.08333333 0.04166667 0.125      0.04166667
 0.09722222 0.04166667 0.08333333 0.08333333 0.04166667 0.04166667
 0.08333333 0.04166667 0.125      0.04166667 0.09722222 0.04166667
 0.09722222 0.18055556 0.09722222 0.08333333 0.08333333 0.125
 0.13888889 0.16666667 0.08333333 0.         0.08333333 0.125
 0.08333333 0.08333333 0.13888889 0.22222222 0.20833333 0.04166667
 0.125      0.08333333 0.125      0.04166667 0.08333333 0.125
 0.         0.09722222 0.04166667 0.13888889 0.20833333 0.09722222
 0.08333333 0.04166667 0.16666667 0.08333333 0.125      0.16666667
 0.08333333 0.05555556 0.125      0.125      0.08333333 0.15277778
 0.08333333 0.08333333 0.13888889 0.15277778 0.34722222 0.08333333
 0.13888889 0.09722222 0.08333333 0.125      0.20833333 0.08333333]",0.3009868636036861
ACO,216,2,20.20885600001202,10.430555555555555,"[[80, 156], [8, 125], [58, 11], [14, 23], [54, 9], [16, 215], [136, 46], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 185], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [71, 161], [106, 42], [140, 112], [35, 209], [208, 107], [199, 94], [139, 171], [36, 121], [131, 197], [52, 202], [158, 154], [39, 6], [160, 206], [120, 114], [180, 115], [5, 53], [26, 90], [188, 105], [72, 101], [86, 13], [214, 65], [87, 143], [152, 1], [95, 38], [108, 130], [33, 119], [111, 17], [168, 0], [127, 167], [195, 144], [48, 133], [198, 184], [151, 98], [141, 41], [159, 193], [12, 132], [157, 45], [29, 173], [149, 110], [20, 162], [68, 169], [174, 117], [82, 81], [104, 177], [153, 183], [124, 88], [84, 47], [7, 51], [172, 2], [76, 70], [10, 155], [63, 192], [203, 67], [59, 201], [44, 137], [113, 19], [28, 103], [25, 85], [187, 194], [34, 74], [178, 64], [212, 138], [37, 60], [196, 109], [96, 148], [31, 21], [89, 4], [61, 79], [99, 78], [166, 32], [213, 93], [22, 91], [92, 15], [27, 126], [191, 179], [134, 181], [49, 77], [116, 55], [66, 204], [122, 24], [73, 100], [150, 50], [170, 190], [123, 129], [164, 189], [165, 147]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.08333333 0.08333333
 0.         0.08333333 0.125      0.08333333 0.08333333 0.05555556
 0.08333333 0.04166667 0.05555556 0.125      0.09722222 0.08333333
 0.         0.04166667 0.04166667 0.08333333 0.08333333 0.08333333
 0.09722222 0.09722222 0.125      0.05555556 0.04166667 0.08333333
 0.09722222 0.13888889 0.04166667 0.08333333 0.08333333 0.08333333
 0.08333333 0.08333333 0.125      0.04166667 0.125      0.15277778
 0.125      0.11111111 0.09722222 0.09722222 0.04166667 0.13888889
 0.08333333 0.13888889 0.08333333 0.16666667 0.125      0.04166667
 0.15277778 0.18055556 0.04166667 0.08333333 0.04166667 0.08333333
 0.125      0.09722222 0.08333333 0.09722222 0.08333333 0.
 0.16666667 0.125      0.04166667 0.08333333 0.08333333 0.29166667
 0.125      0.08333333 0.16666667 0.22222222 0.13888889 0.16666667
 0.05555556 0.125      0.08333333 0.04166667 0.125      0.36111111
 0.08333333 0.08333333 0.22222222 0.25       0.125      0.27777778]",0.30749032442724317
ACO,216,2,20.033838899980765,10.51388888888889,"[[80, 188], [8, 125], [58, 11], [14, 23], [54, 9], [16, 215], [136, 157], [43, 75], [142, 57], [56, 3], [186, 97], [62, 30], [210, 211], [69, 194], [175, 146], [83, 18], [200, 207], [102, 40], [205, 128], [118, 145], [176, 182], [163, 135], [52, 202], [209, 170], [50, 39], [84, 47], [108, 130], [117, 64], [165, 41], [198, 184], [13, 174], [151, 98], [172, 169], [35, 25], [45, 46], [38, 95], [213, 154], [99, 185], [10, 115], [89, 4], [214, 65], [51, 116], [63, 152], [81, 82], [164, 96], [160, 206], [100, 204], [44, 137], [121, 36], [67, 203], [138, 212], [124, 88], [141, 70], [180, 171], [196, 109], [19, 113], [59, 201], [55, 132], [106, 42], [110, 189], [114, 120], [17, 192], [78, 126], [94, 159], [31, 21], [6, 101], [37, 199], [74, 34], [122, 60], [158, 156], [87, 143], [129, 0], [85, 48], [7, 66], [150, 2], [139, 22], [187, 27], [179, 191], [24, 93], [32, 166], [134, 181], [104, 133], [72, 77], [103, 28], [26, 90], [144, 195], [149, 76], [177, 79], [119, 33], [167, 127], [15, 208], [123, 183], [73, 12], [107, 162], [92, 155], [148, 68], [131, 197], [147, 190], [71, 161], [178, 105], [112, 140], [61, 20], [111, 29], [53, 5], [153, 193], [86, 91], [49, 168], [1, 173]]","[0.09722222 0.125      0.04166667 0.04166667 0.04166667 0.08333333
 0.125      0.125      0.04166667 0.04166667 0.08333333 0.08333333
 0.         0.125      0.04166667 0.04166667 0.09722222 0.04166667
 0.08333333 0.08333333 0.         0.08333333 0.04166667 0.04166667
 0.08333333 0.08333333 0.04166667 0.04166667 0.125      0.08333333
 0.08333333 0.08333333 0.08333333 0.125      0.125      0.05555556
 0.04166667 0.13888889 0.09722222 0.08333333 0.09722222 0.125
 0.125      0.04166667 0.09722222 0.09722222 0.04166667 0.04166667
 0.05555556 0.04166667 0.         0.13888889 0.08333333 0.04166667
 0.125      0.08333333 0.08333333 0.125      0.08333333 0.09722222
 0.08333333 0.125      0.08333333 0.08333333 0.08333333 0.125
 0.09722222 0.09722222 0.13888889 0.08333333 0.09722222 0.18055556
 0.08333333 0.16666667 0.25       0.125      0.18055556 0.05555556
 0.18055556 0.08333333 0.125      0.08333333 0.125      0.125
 0.04166667 0.08333333 0.16666667 0.23611111 0.08333333 0.04166667
 0.09722222 0.04166667 0.08333333 0.13888889 0.25       0.16666667
 0.08333333 0.09722222 0.08333333 0.13888889 0.         0.13888889
 0.125      0.04166667 0.125      0.19444444 0.26388889 0.31944444]",0.2979666415634761
